step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.9597136974334717,29.777324676513672,0.06851860880851746,0.43538790941238403,0.007108720485121012,1.4163000583648682,0.19692103564739227,1.9597136974334717,0.40973594784736633,0.00013706953905057162
60000,55.23963165283203,573.6226196289062,0.06885005533695221,0.9732019305229187,0.006694846320897341,1.3954062461853027,0.19127027690410614,55.23963165283203,5.644181251525879,0.00012907803466077894
90000,96.24195098876953,962.48388671875,0.0686967745423317,0.3696616291999817,0.0062637715600430965,1.3790432214736938,0.18538469076156616,96.24195098876953,14.254995346069336,0.0001207543900818564
120000,97.71614074707031,976.51611328125,0.0687398836016655,0.034805476665496826,0.005824502557516098,1.367440104484558,0.1793871968984604,97.71614074707031,17.62786865234375,0.00011227252252865583
150000,99.83001708984375,997.6666870117188,0.07022020220756531,0.28567445278167725,0.005394783336669207,1.359952688217163,0.17352011799812317,99.83001708984375,18.82468605041504,0.00010397506412118673
180000,100.00001525878906,999.0,0.06840547174215317,0.010769699700176716,0.004954439587891102,1.354220986366272,0.16750796139240265,100.00001525878906,19.490785598754883,9.547245281282812e-05
210000,100.00001525878906,999.0,0.07017279416322708,0.00828786101192236,0.004513998050242662,1.350489616394043,0.16149447858333588,100.00001525878906,19.765111923217773,8.696795703144744e-05
240000,100.00001525878906,999.0,0.06897754967212677,0.006442673038691282,0.00407355697825551,1.3469345569610596,0.1554809957742691,100.00001525878906,19.901527404785156,7.846345397410914e-05
270000,100.00001525878906,999.0,0.07041747123003006,0.005489010829478502,0.003633115440607071,1.3439925909042358,0.14946751296520233,100.00001525878906,19.963716506958008,6.995895819272846e-05
300000,100.00001525878906,999.0,0.06743591278791428,0.004772990942001343,0.0031926739029586315,1.345001459121704,0.14345403015613556,100.00001525878906,19.979610443115234,6.145445513539016e-05
330000,96.80323791503906,967.3870849609375,0.06604548543691635,0.06628258526325226,0.002752036787569523,1.3464847803115845,0.1374378800392151,96.80323791503906,20.002395629882812,5.294617949402891e-05
360000,96.81614685058594,967.51611328125,0.06930562853813171,0.050243884325027466,0.0023112038616091013,1.3434057235717773,0.13141904771327972,96.81614685058594,19.89214515686035,4.4434120354708284e-05
390000,96.81291961669922,967.48388671875,0.06971210986375809,0.04263110086321831,0.0018705910770222545,1.338537335395813,0.12540322542190552,96.81291961669922,19.79851722717285,3.592631401261315e-05
420000,100.00001525878906,999.0,0.06687893718481064,0.009506097063422203,0.0014299245085567236,1.337639570236206,0.11938667297363281,100.00001525878906,20.006885528564453,2.741747084655799e-05
450000,100.00001525878906,999.0,0.06617321819067001,0.006362485233694315,0.000989483087323606,1.338959813117981,0.11337318271398544,100.00001525878906,20.004491806030273,1.89129714271985e-05
480000,100.00001525878906,999.0,0.06589400768280029,0.00665805721655488,0.0005490416078828275,1.3384238481521606,0.10735969990491867,100.00001525878906,19.99554443359375,1.0408472917333711e-05
