step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.5723707675933838,25.726625442504883,0.10161004215478897,0.09968432039022446,0.008708285167813301,1.4040935039520264,0.1365758627653122,1.5723707675933838,0.2925249934196472,0.0002842419780790806
60000,8.247188568115234,93.4312515258789,0.09838924556970596,0.4199216663837433,0.008187388069927692,1.3350865840911865,0.13438552618026733,8.247188568115234,1.3632421493530273,0.00026722013717517257
90000,64.01305389404297,658.8043212890625,0.09719729423522949,0.20670096576213837,0.007638563401997089,1.2834393978118896,0.13207773864269257,64.01305389404297,5.500777721405029,0.00024928568745963275
120000,95.22582244873047,951.9677124023438,0.09165450185537338,0.02037973143160343,0.007158077321946621,1.257548213005066,0.13005731999874115,95.22582244873047,9.372574806213379,0.0002335844183107838
150000,79.8947525024414,801.4210815429688,0.0934634879231453,0.050966884940862656,0.006605878472328186,1.2861937284469604,0.12773534655570984,79.8947525024414,11.516168594360352,0.00021553969418164343
180000,97.28388214111328,972.1935424804688,0.09377434849739075,0.028602207079529762,0.006039556581526995,1.2795805931091309,0.12535399198532104,97.28388214111328,13.784337997436523,0.00019703347061295062
210000,92.41564178466797,924.53125,0.09263750910758972,0.02433628961443901,0.005475878249853849,1.271009922027588,0.12298375368118286,92.41564178466797,15.124669075012207,0.00017861364176496863
240000,82.12163543701172,822.8919067382812,0.08886716514825821,0.0472203828394413,0.004912557080388069,1.2712994813919067,0.12061502039432526,82.12163543701172,16.00596809387207,0.0001602054835529998
270000,91.0394058227539,910.3939208984375,0.09355662763118744,0.19311155378818512,0.004436424467712641,1.2834453582763672,0.11861290037631989,91.0394058227539,16.19962501525879,0.0001446464448235929
300000,85.92354583740234,860.1764526367188,0.08943245559930801,0.08649367094039917,0.0038754595443606377,1.2852076292037964,0.11625406891107559,85.92354583740234,17.471025466918945,0.00012631528079509735
330000,91.89092254638672,918.9091186523438,0.09001634269952774,0.027387160807847977,0.0033188387751579285,1.281054973602295,0.11391350626945496,91.89092254638672,18.088302612304688,0.00010812607069965452
360000,90.56970977783203,906.0302734375,0.08341249823570251,0.08952055871486664,0.0028424300253391266,1.2891991138458252,0.11191023141145706,90.56970977783203,18.091209411621094,9.255802433472127e-05
390000,90.46061706542969,899.3333129882812,0.08850141614675522,0.06965847313404083,0.002276052488014102,1.2876923084259033,0.10952863842248917,90.46061706542969,18.209095001220703,7.404998905258253e-05
420000,94.19376373291016,948.4375,0.08811508119106293,0.21530811488628387,0.0017185128526762128,1.284195899963379,0.10718421638011932,94.19376373291016,18.86770248413086,5.583074744208716e-05
450000,96.89678955078125,968.3225708007812,0.08342140913009644,0.00993556808680296,0.0011587111512199044,1.276018738746643,0.10483027249574661,96.89678955078125,19.181428909301758,3.75375930161681e-05
480000,93.84063720703125,938.09375,0.09217926114797592,0.042906519025564194,0.0005911479820497334,1.273370385169983,0.10244370251893997,93.84063720703125,18.96640396118164,1.899080780276563e-05
