step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.6227973699569702,26.235027313232422,0.0744621753692627,0.11762682348489761,0.00938042625784874,1.4161039590835571,0.2635062336921692,1.6227973699569702,0.1086333617568016,6.85958075337112e-05
60000,16.190534591674805,176.96449279785156,0.06818166375160217,0.26551657915115356,0.008808638900518417,1.3980847597122192,0.25352901220321655,16.190534591674805,1.4243738651275635,6.44100655335933e-05
90000,96.64517974853516,966.1613159179688,0.07072747498750687,0.034898482263088226,0.008204740472137928,1.3774763345718384,0.24299147725105286,96.64517974853516,6.484057426452637,5.9989259170833975e-05
120000,94.31251525878906,943.15625,0.06697038561105728,0.07488933205604553,0.007688912097364664,1.3779617547988892,0.23399069905281067,94.31251525878906,9.26034164428711,5.621316813630983e-05
150000,96.86775970458984,968.0322875976562,0.06786186248064041,0.026793187484145164,0.007086397614330053,1.3781819343566895,0.2234773188829422,96.86775970458984,11.534116744995117,5.180249354452826e-05
180000,100.00001525878906,999.0,0.07121837139129639,0.015215650200843811,0.006475635338574648,1.375136375427246,0.21282000839710236,100.00001525878906,13.463342666625977,4.733143578050658e-05
210000,98.07421112060547,980.0968017578125,0.0685880184173584,0.025251371785998344,0.005956241395324469,1.3730802536010742,0.20375701785087585,98.07421112060547,14.865460395812988,4.3529242248041555e-05
240000,100.00001525878906,999.0,0.06872552633285522,0.009680149145424366,0.005353436339646578,1.3701037168502808,0.19323857128620148,100.00001525878906,16.005699157714844,3.9116439438657835e-05
270000,100.00001525878906,999.0,0.06993177533149719,0.006880799308419228,0.0047430614940822124,1.3686970472335815,0.18258802592754364,100.00001525878906,16.862138748168945,3.4648222936084494e-05
300000,100.00001525878906,999.0,0.07076793164014816,0.005396329797804356,0.004219882655888796,1.367750883102417,0.173458993434906,100.00001525878906,17.540151596069336,3.081832255702466e-05
330000,100.00001525878906,999.0,0.06848784536123276,0.004232412204146385,0.003609507577493787,1.366123080253601,0.16280844807624817,100.00001525878906,18.079740524291992,2.6350104235461913e-05
360000,100.00001525878906,999.0,0.06750354915857315,0.003913488704711199,0.0029991324990987778,1.3636462688446045,0.15215790271759033,100.00001525878906,18.484243392944336,2.188188591389917e-05
390000,100.00001525878906,999.0,0.06977111101150513,0.004198893904685974,0.002475953893736005,1.3643360137939453,0.1430288702249527,100.00001525878906,18.81717872619629,1.805198371584993e-05
420000,91.1363754272461,911.3636474609375,0.0708753764629364,0.039651092141866684,0.0018645325908437371,1.3667266368865967,0.1323600709438324,91.1363754272461,18.829164505004883,1.3576106539403554e-05
450000,96.87097930908203,968.0645141601562,0.06842590868473053,0.023370249196887016,0.0012528463266789913,1.366256594657898,0.12168664485216141,96.87097930908203,19.13669776916504,9.098290320253e-06
480000,100.00001525878906,999.0,0.06901843100786209,0.00751245254650712,0.0007291380898095667,1.3659546375274658,0.11254836618900299,100.00001525878906,19.436376571655273,5.264511855784804e-06
