step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.1769931316375732,21.77617645263672,0.10043837875127792,0.051672279834747314,0.0026572702918201685,1.4136887788772583,0.2781321406364441,1.1769931316375732,0.23912280797958374,0.0003782044805120677
60000,1.823609709739685,28.252683639526367,0.1005249172449112,0.06090064346790314,0.0025225866120308638,1.3570655584335327,0.2690694034099579,1.823609709739685,0.506811261177063,0.00035896277404390275
90000,8.205364227294922,94.91798400878906,0.10173436254262924,0.17371879518032074,0.002342893509194255,1.2675334215164185,0.25697803497314453,8.205364227294922,1.015082836151123,0.0003332907799631357
120000,96.89356231689453,968.2903442382812,0.09971482306718826,0.0314951129257679,0.002161495154723525,1.1856443881988525,0.24477192759513855,96.89356231689453,3.505005359649658,0.00030737515771761537
150000,100.00001525878906,999.0,0.09901829063892365,0.005324569530785084,0.0019753810483962297,1.1331058740615845,0.23224849998950958,100.00001525878906,4.969018936157227,0.00028078584000468254
180000,100.00001525878906,999.0,0.1000913754105568,0.004345202352851629,0.00183579558506608,1.0973068475723267,0.22285592555999756,100.00001525878906,6.327467918395996,0.0002608438371680677
210000,79.78948211669922,800.0789184570312,0.09920880198478699,0.010401451028883457,0.0016977399354800582,1.0924474000930786,0.21356631815433502,79.78948211669922,7.409501075744629,0.00024112040409818292
240000,96.98065948486328,969.1613159179688,0.0814727172255516,0.005352156702429056,0.0015129505190998316,1.0969693660736084,0.20113201439380646,96.98065948486328,8.578505516052246,0.000214720334042795
270000,100.00001525878906,999.0,0.09833114594221115,0.0027583609335124493,0.0013266311725601554,1.0924350023269653,0.1885947734117508,100.00001525878906,9.566539764404297,0.00018810166511684656
300000,96.72335052490234,966.5999755859375,0.07080019265413284,0.006206391379237175,0.0011868923902511597,1.0885627269744873,0.17919190227985382,96.72335052490234,10.402511596679688,0.00016813776164781302
330000,96.84194946289062,967.774169921875,0.08248404413461685,0.00806664302945137,0.0010471316054463387,1.081752896308899,0.16978754103183746,96.84194946289062,11.174576759338379,0.0001481707440689206
360000,100.00001525878906,999.0,0.09833242744207382,0.0020261926110833883,0.0008610175573267043,1.0758106708526611,0.1572641134262085,100.00001525878906,12.059897422790527,0.00012158140452811494
390000,96.86453247070312,968.0,0.0849815309047699,0.0051558190025389194,0.0006746900035068393,1.0780858993530273,0.14472632110118866,96.86453247070312,12.629840850830078,9.496156417299062e-05
420000,100.00001525878906,999.0,0.08523183315992355,0.0027258163318037987,0.0005351044819690287,1.0665760040283203,0.13533374667167664,100.00001525878906,13.377623558044434,7.501956861233339e-05
450000,100.00001525878906,999.0,0.09574627131223679,0.001337551511824131,0.00039551890222355723,1.052170753479004,0.1259411722421646,100.00001525878906,13.974736213684082,5.507756213773973e-05
480000,100.00001525878906,999.0,0.09679828584194183,0.0011418878566473722,0.00020940481044817716,1.0479754209518433,0.11341774463653564,100.00001525878906,14.493717193603516,2.8488228053902276e-05
