step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.4514893293380737,24.511905670166016,0.03278624638915062,0.3957749307155609,0.009051637724041939,1.4188753366470337,0.12900151312351227,1.4514893293380737,0.23171454668045044,0.0001975392660824582
60000,9.909364700317383,112.59175872802734,0.031769853085279465,2.279168128967285,0.008520239032804966,1.4078038930892944,0.1272970288991928,9.909364700317383,2.1309711933135986,0.00018592941341921687
90000,86.67715454101562,854.7999877929688,0.0310960840433836,2.1473774909973145,0.007951363921165466,1.3996148109436035,0.12547233700752258,86.67715454101562,13.390202522277832,0.0001735008117975667
120000,89.933349609375,915.6363525390625,0.03443716838955879,1.463802695274353,0.007375286892056465,1.395639181137085,0.1236245408654213,89.933349609375,17.002227783203125,0.00016091483121272177
150000,100.00001525878906,999.0,0.03412739932537079,0.35639649629592896,0.006820094306021929,1.3924803733825684,0.12184373289346695,100.00001525878906,18.730770111083984,0.0001487851404817775
180000,99.09334564208984,990.2999877929688,0.033061813563108444,0.31693318486213684,0.0062617710791528225,1.388004183769226,0.12005288153886795,99.09334564208984,19.429319381713867,0.00013658704119734466
210000,100.00001525878906,999.0,0.0327335000038147,0.09905292093753815,0.0057053957134485245,1.3845505714416504,0.11826827377080917,100.00001525878906,19.662588119506836,0.00012443152081687003
240000,100.00001525878906,999.0,0.03295926749706268,0.06998977810144424,0.0051456112414598465,1.3794876337051392,0.11647273600101471,100.00001525878906,19.849815368652344,0.00011220150190638378
270000,99.02904510498047,989.6451416015625,0.03333473950624466,0.2094418704509735,0.004590156022459269,1.3722342252731323,0.11469108611345291,99.02904510498047,19.836393356323242,0.00010006607044488192
300000,99.29335021972656,992.2999877929688,0.03148353844881058,0.1792188435792923,0.004031829070299864,1.3675769567489624,0.11290022730827332,99.29335021972656,19.897253036499023,8.786789112491533e-05
330000,100.00001525878906,999.0,0.030577924102544785,0.05194844305515289,0.003475419944152236,1.3612922430038452,0.11111551523208618,100.00001525878906,19.891353607177734,7.571162859676406e-05
360000,100.00001525878906,999.0,0.031527578830718994,0.028471557423472404,0.0029156357049942017,1.357778787612915,0.10931997746229172,100.00001525878906,19.95875358581543,6.348161696223542e-05
390000,100.00001525878906,999.0,0.030821027234196663,0.026722680777311325,0.0023558512330055237,1.3535451889038086,0.10752443969249725,100.00001525878906,19.989215850830078,5.125160168972798e-05
420000,100.00001525878906,999.0,0.03254657983779907,0.026901880279183388,0.0017960667610168457,1.349731683731079,0.10572890192270279,100.00001525878906,19.99755096435547,3.902158641722053e-05
450000,96.78388214111328,967.1935424804688,0.03264513611793518,0.09879061579704285,0.0012360734399408102,1.348145842552185,0.1039326936006546,96.78388214111328,19.872756958007812,2.6787009119288996e-05
480000,100.00001525878906,999.0,0.03365230932831764,0.032981932163238525,0.0006762367556802928,1.3466346263885498,0.102136991918087,100.00001525878906,20.002370834350586,1.455585424992023e-05
