step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.299839973449707,22.995203018188477,0.03323663771152496,0.391805499792099,0.004475918132811785,1.418722152709961,0.15812800824642181,1.299839973449707,0.04855205863714218,2.9464545150403865e-05
60000,1.4284148216247559,24.2908935546875,0.0349745973944664,0.33295559883117676,0.004210654180496931,1.4181779623031616,0.15467534959316254,1.4284148216247559,0.14228859543800354,2.771443541860208e-05
90000,1.768965482711792,27.728927612304688,0.034021519124507904,0.42840316891670227,0.003945453092455864,1.4174461364746094,0.15122352540493011,1.768965482711792,0.2730868458747864,2.5964740416384302e-05
120000,2.389082431793213,33.85133743286133,0.032759081572294235,0.6564859747886658,0.00367998075671494,1.41554594039917,0.14776815474033356,2.389082431793213,0.4810624420642853,2.421325189061463e-05
150000,3.497243642807007,44.98468780517578,0.03517642989754677,1.1396101713180542,0.003376227803528309,1.4145681858062744,0.14381453394889832,3.497243642807007,0.8774539232254028,2.2209203962120228e-05
180000,5.414131164550781,64.36521911621094,0.0339980386197567,1.8646717071533203,0.0031104704830795527,1.4133871793746948,0.1403554528951645,5.414131164550781,1.4188288450241089,2.0455838239286095e-05
210000,9.29540729522705,104.62544250488281,0.03557397052645683,2.6943869590759277,0.0028420935850590467,1.411901593208313,0.13686229288578033,9.29540729522705,2.170257329940796,1.868518847913947e-05
240000,16.07988739013672,172.91378784179688,0.031649403274059296,3.576857328414917,0.002572685480117798,1.41092050075531,0.13335569202899933,16.07988739013672,3.1435694694519043,1.690773387963418e-05
270000,24.68739891052246,251.22689819335938,0.032704539597034454,4.420381546020508,0.0022885568905621767,1.4103010892868042,0.12965749204158783,24.68739891052246,4.23379373550415,1.503316070738947e-05
300000,40.138362884521484,419.2602844238281,0.03641311824321747,4.792191982269287,0.0019772909581661224,1.4094898700714111,0.12560608983039856,40.138362884521484,4.781357765197754,1.2979546227143146e-05
330000,51.03334045410156,517.8245849609375,0.033240363001823425,5.249176502227783,0.0017018832731992006,1.4091289043426514,0.12202140688896179,51.03334045410156,5.718881607055664,1.1162508599227294e-05
360000,55.1851921081543,553.870361328125,0.03525897115468979,5.509598731994629,0.001429002033546567,1.4089715480804443,0.11846961081027985,55.1851921081543,6.254873275756836,9.362141099700239e-06
390000,60.72292709350586,614.1041870117188,0.037226319313049316,5.854705333709717,0.0011517787352204323,1.4089324474334717,0.11486129462718964,60.72292709350586,6.785085201263428,7.53312679080409e-06
420000,62.887508392333984,630.4166870117188,0.033941321074962616,5.935297966003418,0.0008740914636291564,1.4089291095733643,0.11124694347381592,62.887508392333984,7.091085910797119,5.701050213247072e-06
450000,59.57143783569336,610.5918579101562,0.03200832009315491,6.211266040802002,0.0005963703151792288,1.4090021848678589,0.10763214528560638,59.57143783569336,7.306646823883057,3.8687508094881196e-06
480000,55.41887664794922,560.660400390625,0.032637909054756165,6.39690637588501,0.00035654654493555427,1.4091243743896484,0.10451062023639679,55.41887664794922,7.6625447273254395,2.286483777425019e-06
