learning_rate,batch_size,buffer_size,num_epoch,num_units,num_layers,max_steps,cpu_cores,total_ram_gb,avg_cpu_utilization
0.9250867430813515,-0.9728206618375339,0.0919287493403025,-0.6397935108424854,-0.18833169331246444,1.0117237299087023,0.0,0.0,0.0,-0.23233649521188474
-0.03889689544029505,-0.9728206618375339,0.0919287493403025,-1.5181020425270493,-0.18833169331246444,-0.9884121232287789,0.0,0.0,0.0,-0.9230164523489711
1.1080230328071619,-0.5831473995328634,0.0919287493403025,-0.20063924500020344,1.3958701974923824,-0.9884121232287789,0.0,0.0,0.0,0.23905378564259586
-1.4184252395872856,1.7548921742951589,0.0919287493403025,-0.20063924500020344,-0.980432638714888,-0.9884121232287789,0.0,0.0,0.0,-0.26466611048362765
-0.45690737041193435,1.7548921742951589,-0.6738466577857118,-0.20063924500020344,-0.980432638714888,1.0117237299087023,0.0,0.0,0.0,-0.16918880323498486
-0.5633254453323956,-0.5831473995328634,-0.6738466577857118,0.6776692866843604,-0.980432638714888,-0.9884121232287789,0.0,0.0,0.0,0.01445234855278252
-1.0701424445785788,-0.5831473995328634,-1.056734361348719,-1.5181020425270493,-0.18833169331246444,-0.9884121232287789,0.0,0.0,0.0,-1.060418662161101
-1.0161021513490098,1.7548921742951589,-1.056734361348719,0.6776692866843604,1.3958701974923824,1.0117237299087023,0.0,0.0,0.0,0.7195699950983047
0.6235341663795142,-0.9728206618375339,-0.6738466577857118,-1.5181020425270493,-0.980432638714888,-0.9884121232287789,0.0,0.0,0.0,-1.1467863730265873
-0.9524615614526641,1.7548921742951589,-1.056734361348719,0.2385150208420785,1.3958701974923824,1.0117237299087023,0.0,0.0,0.0,0.6985142441489367
-0.897982836790295,0.19619912507647733,1.6234795635923311,1.5559778183689243,1.3958701974923824,1.0117237299087023,0.0,0.0,0.0,0.8689968100536432
0.3717804460816608,-0.5831473995328634,-0.6738466577857118,0.6776692866843604,-0.18833169331246444,1.0117237299087023,0.0,0.0,0.0,0.38783683360656407
-0.8088194688640531,0.19619912507647733,-1.056734361348719,-0.20063924500020344,-0.18833169331246444,1.0117237299087023,0.0,0.0,0.0,-0.5257860537968775
0.4008528771182545,-0.5831473995328634,-1.056734361348719,1.1168235525266423,1.3958701974923824,-0.9884121232287789,0.0,0.0,0.0,0.20607593333863033
0.9061291803678164,-0.9728206618375339,1.6234795635923311,0.6776692866843604,-0.980432638714888,1.0117237299087023,0.0,0.0,0.0,0.6329574383977503
-0.23418634568247076,1.7548921742951589,-1.056734361348719,0.2385150208420785,-0.980432638714888,1.0117237299087023,0.0,0.0,0.0,0.8722451876937691
1.5617988801813611,-0.5831473995328634,-1.056734361348719,0.6776692866843604,-0.980432638714888,-0.9884121232287789,0.0,0.0,0.0,0.4440316746020818
-0.48880193910226993,0.19619912507647733,-1.056734361348719,0.2385150208420785,-0.980432638714888,1.0117237299087023,0.0,0.0,0.0,0.36776159869913694
0.6281316365917636,1.7548921742951589,-0.6738466577857118,0.2385150208420785,1.3958701974923824,1.0117237299087023,0.0,0.0,0.0,0.3320696422424153
1.425942348817537,-0.9728206618375339,1.6234795635923311,0.6776692866843604,1.3958701974923824,-0.9884121232287789,0.0,0.0,0.0,0.25786970468041687
0.9974754835315327,-0.5831473995328634,-1.056734361348719,0.6776692866843604,1.3958701974923824,-0.9884121232287789,0.0,0.0,0.0,0.3550191786233762
0.4641861104274947,-0.9728206618375339,-1.056734361348719,-1.5181020425270493,-0.980432638714888,1.0117237299087023,0.0,0.0,0.0,-1.0989039913739227
1.3709841302054429,1.7548921742951589,0.0919287493403025,1.5559778183689243,1.3958701974923824,-0.9884121232287789,0.0,0.0,0.0,1.5824342946928398
1.2136004386521662,-0.5831473995328634,0.0919287493403025,-0.6397935108424854,1.3958701974923824,-0.9884121232287789,0.0,0.0,0.0,-0.2815122383901532
0.6749330046057039,-0.5831473995328634,0.0919287493403025,0.2385150208420785,-0.980432638714888,1.0117237299087023,0.0,0.0,0.0,0.4169845754763001
0.3000605984476797,1.7548921742951589,-0.6738466577857118,0.2385150208420785,-0.980432638714888,-0.9884121232287789,0.0,0.0,0.0,0.5451205679537131
0.6809530676845527,1.7548921742951589,1.6234795635923311,-1.5181020425270493,1.3958701974923824,-0.9884121232287789,0.0,0.0,0.0,-1.8805602960103314
1.719499395137264,0.19619912507647733,1.6234795635923311,1.1168235525266423,-0.18833169331246444,-0.9884121232287789,0.0,0.0,0.0,0.9664301893915253
