step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.261780858039856,22.63149642944336,0.03364329785108566,0.2950371205806732,0.009308247826993465,1.4205256700515747,0.1691451519727707,1.261780858039856,0.08323025703430176,0.00021053204545751214
60000,2.8114733695983887,38.20730209350586,0.03254494071006775,0.7494505643844604,0.008753948844969273,1.4117578268051147,0.16502319276332855,2.8114733695983887,0.7022711634635925,0.00019798154244199395
90000,35.412506103515625,373.29998779296875,0.03458285331726074,2.6588127613067627,0.008188087493181229,1.4053199291229248,0.16081523895263672,35.412506103515625,5.127845764160156,0.00018516925047151744
120000,90.32353973388672,904.2352905273438,0.03529443219304085,1.8582209348678589,0.00762991514056921,1.4022636413574219,0.15666446089744568,90.32353973388672,13.641877174377441,0.00017253105761483312
150000,85.6457290649414,835.1142578125,0.029050858691334724,1.6269878149032593,0.00703079579398036,1.4010852575302124,0.15220919251441956,85.6457290649414,16.53020477294922,0.00015896571858320385
180000,94.45162963867188,971.0322875976562,0.03537696227431297,0.879472553730011,0.006453799549490213,1.3970179557800293,0.1479184478521347,94.45162963867188,17.698244094848633,0.0001459013146813959
210000,94.65938568115234,946.28125,0.032710786908864975,0.5184906125068665,0.005891577806323767,1.3935117721557617,0.1437375545501709,94.65938568115234,18.50261688232422,0.00013317143020685762
240000,100.00001525878906,999.0,0.03258492425084114,0.1942363828420639,0.0053169080056250095,1.3899651765823364,0.1394641101360321,100.00001525878906,19.22078514099121,0.00012015969696221873
270000,100.00001525878906,999.0,0.03544691577553749,0.12189790606498718,0.004740037024021149,1.387558102607727,0.13517427444458008,100.00001525878906,19.622833251953125,0.00010709811613196507
300000,97.22259521484375,971.5806274414062,0.031862422823905945,0.2921726703643799,0.004171337932348251,1.3862262964248657,0.13094522058963776,97.22259521484375,19.761306762695312,9.422157017979771e-05
330000,97.44840240478516,973.8386840820312,0.03385861590504646,0.23864103853702545,0.003556709038093686,1.3849917650222778,0.12637461721897125,97.44840240478516,19.848012924194336,8.030507888179272e-05
360000,100.00001525878906,999.0,0.03666273504495621,0.08486529439687729,0.002944621257483959,1.3838574886322021,0.12182291597127914,100.00001525878906,19.892860412597656,6.644611130468547e-05
390000,100.00001525878906,999.0,0.03341710940003395,0.0723273977637291,0.002367749810218811,1.3836891651153564,0.11753308773040771,100.00001525878906,19.95050621032715,5.338453047443181e-05
420000,100.00001525878906,999.0,0.03344186022877693,0.07352318614721298,0.0017908785957843065,1.3828792572021484,0.11324325948953629,100.00001525878906,19.978778839111328,4.032294964417815e-05
450000,100.00001525878906,999.0,0.03138953819870949,0.0801500603556633,0.0012140072649344802,1.3823093175888062,0.10895343869924545,100.00001525878906,19.99916648864746,2.7261365175945684e-05
480000,100.00001525878906,999.0,0.030003638938069344,0.06362737715244293,0.0006371359922923148,1.3815120458602905,0.10466361045837402,100.00001525878906,20.006139755249023,1.419978252670262e-05
