step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.21373450756073,22.134925842285156,0.04943780228495598,0.09376256167888641,0.004574794787913561,1.4246782064437866,0.24025025963783264,1.21373450756073,0.2669418454170227,0.0004027140385005623
60000,2.5276904106140137,35.34703826904297,0.051984675228595734,0.12072636932134628,0.004342356231063604,1.3884001970291138,0.2331087291240692,2.5276904106140137,0.4902641773223877,0.00038220788701437414
90000,16.88466453552246,183.96319580078125,0.05269048735499382,0.30764105916023254,0.004031041171401739,1.3152360916137695,0.22354377806186676,16.88466453552246,1.4392116069793701,0.0003547431551851332
120000,99.50668334960938,994.433349609375,0.048712555319070816,0.05934574827551842,0.0037140578497201204,1.2495300769805908,0.213804692029953,99.50668334960938,4.734776973724365,0.00032677833223715425
150000,100.00001525878906,999.0,0.05162442475557327,0.020459942519664764,0.0034733647480607033,1.2125096321105957,0.20640955865383148,100.00001525878906,6.608593463897705,0.0003055440029129386
180000,100.00001525878906,999.0,0.049245886504650116,0.016422057524323463,0.003232671646401286,1.1941901445388794,0.19901442527770996,100.00001525878906,8.299505233764648,0.0002843096444848925
210000,94.92501068115234,948.9375,0.04903603345155716,0.021321171894669533,0.002914588898420334,1.1816896200180054,0.18924154341220856,94.92501068115234,9.674152374267578,0.0002562478475738317
240000,100.00001525878906,999.0,0.0483088493347168,0.011280297301709652,0.002596505917608738,1.168433427810669,0.17946866154670715,100.00001525878906,10.960939407348633,0.00022818603611085564
270000,100.00001525878906,999.0,0.049901239573955536,0.008438494056463242,0.0022755819372832775,1.162761926651001,0.1696084886789322,100.00001525878906,12.03852653503418,0.00019987356790807098
300000,98.47335052490234,984.4666748046875,0.047247759997844696,0.05192074924707413,0.002039004350081086,1.167269229888916,0.16233979165554047,98.47335052490234,13.025115013122559,0.00017900229431688786
330000,93.92501068115234,938.9375,0.04800552874803543,0.023848146200180054,0.0017979431431740522,1.150905966758728,0.15493334829807281,93.92501068115234,13.576152801513672,0.00015773547056596726
360000,100.00001525878906,999.0,0.048551883548498154,0.007178317755460739,0.001476651057600975,1.1449851989746094,0.14506186544895172,100.00001525878906,14.601716995239258,0.00012939053704030812
390000,96.82904815673828,967.6451416015625,0.04938759282231331,0.011051472276449203,0.001155594945885241,1.1435927152633667,0.13519763946533203,96.82904815673828,15.07105827331543,0.00010106642002938315
420000,100.00001525878906,999.0,0.04909118264913559,0.007001905702054501,0.0009147697710432112,1.1446471214294434,0.1277984380722046,100.00001525878906,15.843499183654785,7.982042006915435e-05
450000,100.00001525878906,999.0,0.048482056707143784,0.006278840359300375,0.000674076727591455,1.1384756565093994,0.12040331214666367,100.00001525878906,16.36172103881836,5.8586072555044666e-05
480000,100.00001525878906,999.0,0.04736733064055443,0.006119547411799431,0.0003531527181621641,1.1394011974334717,0.1105431392788887,100.00001525878906,16.795665740966797,3.0273613447207026e-05
