step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.291307806968689,22.90677261352539,0.05446159839630127,0.15660949051380157,0.00048290795530192554,1.4153565168380737,0.11519716680049896,1.291307806968689,0.16254368424415588,0.00030527927447110415
60000,2.003619432449341,30.07652473449707,0.049481652677059174,0.2509167790412903,0.0004588357696775347,1.3892056941986084,0.11442359536886215,2.003619432449341,0.3898889720439911,0.0002897398080676794
90000,4.256093502044678,52.67741775512695,0.05028083547949791,1.1978267431259155,0.00042657769517973065,1.3591958284378052,0.11338696628808975,4.256093502044678,1.080621361732483,0.0002689160464797169
120000,11.48326587677002,125.27196502685547,0.05081426724791527,4.100771427154541,0.0003942638577427715,1.3328624963760376,0.1123485416173935,11.48326587677002,3.0659143924713135,0.00024805631255730987
150000,39.83750534057617,417.7638854980469,0.049276549369096756,4.9793291091918945,0.00036194417043589056,1.3133760690689087,0.11130993068218231,39.83750534057617,6.9162278175354,0.00022719278058502823
180000,65.0347900390625,655.3261108398438,0.04870397225022316,3.3382511138916016,0.0003376211388967931,1.2986379861831665,0.11052829027175903,65.0347900390625,10.155741691589355,0.00021149139502085745
210000,94.14376831054688,941.8125,0.04904787614941597,1.0531647205352783,0.0003129558463115245,1.2851604223251343,0.10973566025495529,94.14376831054688,14.505789756774902,0.00019556905317585915
240000,89.94243621826172,899.757568359375,0.04706179350614548,0.7256375551223755,0.00027984060579910874,1.281766414642334,0.10867147892713547,89.94243621826172,15.962959289550781,0.000174191955011338
270000,100.00001525878906,999.0,0.04834103211760521,0.05049845203757286,0.0002467395388521254,1.273299217224121,0.10760775953531265,100.00001525878906,17.789913177490234,0.0001528240245534107
300000,97.10969543457031,970.8064575195312,0.048582326620817184,0.3552952706813812,0.00022162975801620632,1.270128846168518,0.10680084675550461,97.10969543457031,18.57430076599121,0.00013661474804393947
330000,97.27743530273438,972.1290283203125,0.04860391840338707,0.4988231956958771,0.0001966593408724293,1.2698291540145874,0.10599840432405472,97.27743530273438,19.00712013244629,0.00012049544602632523
360000,100.00001525878906,999.0,0.05163833498954773,0.030719269067049026,0.00016332746599800885,1.2641266584396362,0.10492726415395737,100.00001525878906,19.367576599121094,9.89785257843323e-05
390000,100.00001525878906,999.0,0.050882790237665176,0.01769152469933033,0.00013007725647184998,1.2567487955093384,0.10385875403881073,100.00001525878906,19.599029541015625,7.751431257929653e-05
420000,93.00313568115234,930.0625,0.05021538957953453,0.2366812527179718,9.692778257885948e-05,1.2509956359863281,0.10279347747564316,93.00313568115234,19.505327224731445,5.611512460745871e-05
450000,100.00001525878906,999.0,0.048411864787340164,0.04395916312932968,7.209085015347227e-05,1.2492653131484985,0.1019953265786171,100.00001525878906,19.78676414489746,4.008198811789043e-05
480000,95.9903335571289,959.6129150390625,0.04874010011553764,0.2914898693561554,4.726125916931778e-05,1.2463399171829224,0.10119741410017014,95.9903335571289,19.807533264160156,2.405359009571839e-05
