step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.3308751583099365,23.3157901763916,0.03270036354660988,0.1112249344587326,0.009024612605571747,1.4142107963562012,0.17554427683353424,1.3308751583099365,-0.05525115877389908,0.00021585739159490913
60000,2.7898833751678467,37.88716125488281,0.03353317081928253,0.2705923318862915,0.008565484546124935,1.3825337886810303,0.17169669270515442,2.7898833751678467,0.5225627422332764,0.00020486346329562366
90000,10.037315368652344,114.01492309570312,0.03717607259750366,1.1772199869155884,0.007952910847961903,1.3496499061584473,0.16656319797039032,10.037315368652344,1.8290055990219116,0.00019019520550500602
120000,62.96522521972656,634.6304321289062,0.03509924188256264,0.8851184248924255,0.0073281824588775635,1.3239203691482544,0.16132785379886627,62.96522521972656,5.249236583709717,0.00017523592396173626
150000,91.64546966552734,917.4545288085938,0.0345890037715435,0.1323748528957367,0.006849984638392925,1.3043276071548462,0.15732045471668243,91.64546966552734,9.012104034423828,0.00016378535656258464
180000,98.49678802490234,984.3225708007812,0.03453383594751358,0.21117137372493744,0.006368869449943304,1.3048762083053589,0.15328861773014069,98.49678802490234,11.611577033996582,0.00015226492541842163
210000,99.31001281738281,992.4666748046875,0.0360407754778862,0.08340676128864288,0.005743545014411211,1.3035634756088257,0.1480482667684555,99.31001281738281,13.531725883483887,0.00013729135389439762
240000,100.00001525878906,999.0,0.033850912004709244,0.08703655749559402,0.005113392136991024,1.3059700727462769,0.14276745915412903,100.00001525878906,14.990620613098145,0.00012220218195579946
270000,100.00001525878906,999.0,0.03312378749251366,0.02514222450554371,0.004479585215449333,1.3055044412612915,0.1374560296535492,100.00001525878906,16.12579917907715,0.00010702550935093313
300000,100.00001525878906,999.0,0.0368468314409256,0.018444132059812546,0.004004230257123709,1.3028050661087036,0.13347245752811432,100.00001525878906,17.033466339111328,9.56430085352622e-05
330000,100.00001525878906,999.0,0.033412475138902664,0.012826122343540192,0.003528875531628728,1.300869345664978,0.12948888540267944,100.00001525878906,17.70437240600586,8.426050771959126e-05
360000,96.9903335571289,950.7096557617188,0.03806498646736145,0.008829519152641296,0.0028950688429176807,1.3005342483520508,0.1241774633526802,96.9903335571289,18.208574295043945,6.908384239068255e-05
390000,95.635498046875,974.6129150390625,0.03213214501738548,0.24170342087745667,0.002268252894282341,1.2997989654541016,0.11892461776733398,95.635498046875,18.559574127197266,5.4074564104666933e-05
420000,100.00001525878906,999.0,0.03311353176832199,0.012612977996468544,0.0017906236462295055,1.2987403869628906,0.11492198705673218,100.00001525878906,18.922197341918945,4.263760638423264e-05
450000,100.00001525878906,999.0,0.033751945942640305,0.008142847567796707,0.001315268687903881,1.29741370677948,0.1109384149312973,100.00001525878906,19.166757583618164,3.12551055685617e-05
480000,100.00001525878906,999.0,0.03270382806658745,0.008816869929432869,0.0006814621738158166,1.2962300777435303,0.10562698543071747,100.00001525878906,19.349519729614258,1.607844023965299e-05
