step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.3035255670547485,23.034427642822266,0.050303492695093155,0.10602016001939774,0.006448657717555761,1.4180834293365479,0.20438970625400543,1.3035255670547485,0.11709186434745789,0.0001325100165558979
60000,2.9596753120422363,39.69959259033203,0.05041057616472244,0.2542394995689392,0.006120983976870775,1.3864036798477173,0.19907714426517487,2.9596753120422363,0.5068280100822449,0.00012576636800076813
90000,13.90353775024414,153.419189453125,0.05035051703453064,1.1746896505355835,0.005682339426130056,1.342227578163147,0.19196541607379913,13.90353775024414,1.978501558303833,0.00011673891276586801
120000,78.64737701416016,788.9473876953125,0.050029028207063675,0.6089985966682434,0.005238768644630909,1.3147627115249634,0.18477383255958557,78.64737701416016,6.098623752593994,0.00010761006706161425
150000,99.4100112915039,993.8333129882812,0.04911619797348976,0.10915423184633255,0.004788553807884455,1.3029985427856445,0.1774745136499405,99.4100112915039,9.516222953796387,9.834447700995952e-05
180000,96.85807800292969,968.2903442382812,0.04899554327130318,0.11500761657953262,0.004446493927389383,1.307220458984375,0.17192870378494263,96.85807800292969,11.998174667358398,9.130476246355101e-05
210000,96.83549499511719,967.7096557617188,0.04836699366569519,0.09177464991807938,0.004109620116651058,1.3070071935653687,0.16646698117256165,96.83549499511719,13.674485206604004,8.437177166342735e-05
240000,97.66775512695312,976.0322875976562,0.046972572803497314,0.06750601530075073,0.003654805012047291,1.3010201454162598,0.15909308195114136,97.66775512695312,15.191664695739746,7.501151412725449e-05
270000,100.00001525878906,999.0,0.0497237928211689,0.01382606104016304,0.0032001896761357784,1.2985963821411133,0.15172241628170013,100.00001525878906,16.290721893310547,6.565536023117602e-05
300000,100.00001525878906,999.0,0.049867331981658936,0.009864019230008125,0.0028606660198420286,1.2921422719955444,0.1462177336215973,100.00001525878906,17.173246383666992,5.8667847042670473e-05
330000,100.00001525878906,999.0,0.04834393411874771,0.006840988993644714,0.0025211425963789225,1.2894288301467896,0.14071305096149445,100.00001525878906,17.816911697387695,5.168033021618612e-05
360000,100.00001525878906,999.0,0.048948608338832855,0.005186520051211119,0.0020684446208178997,1.2853338718414307,0.13337348401546478,100.00001525878906,18.312959671020508,4.236363747622818e-05
390000,100.00001525878906,999.0,0.05252821743488312,0.004237988963723183,0.0016157465288415551,1.282685399055481,0.12603390216827393,100.00001525878906,18.691408157348633,3.304694837424904e-05
420000,96.86453247070312,968.0,0.05191025882959366,0.051423683762550354,0.001275703776627779,1.286434292793274,0.12052080780267715,96.86453247070312,18.978229522705078,2.6048743166029453e-05
450000,97.83668518066406,977.7333374023438,0.049272727221250534,0.006458087358623743,0.000936180236749351,1.2886033058166504,0.11501612514257431,97.83668518066406,19.230615615844727,1.90612263395451e-05
480000,94.04064178466797,940.4375,0.049157753586769104,0.10783539712429047,0.00047959430958144367,1.2879306077957153,0.10761351138353348,94.04064178466797,19.231090545654297,9.664521712693386e-06
