step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,3.3697290420532227,44.485713958740234,0.04835556074976921,1.9467147588729858,0.003141990629956126,1.4083704948425293,0.26159706711769104,3.3697290420532227,0.5192986726760864,0.00027789498562924564
60000,76.76411437988281,782.2051391601562,0.05208853632211685,2.5389931201934814,0.0029579245019704103,1.3769707679748535,0.25210005044937134,76.76411437988281,12.940815925598145,0.0002615631674416363
90000,92.66251373291016,927.0,0.04607768729329109,0.7270305752754211,0.002772187814116478,1.3673125505447388,0.24251684546470642,92.66251373291016,18.071556091308594,0.0002450831525493413
120000,93.90938568115234,939.125,0.04551747441291809,0.7863231897354126,0.002570408396422863,1.365689754486084,0.23210591077804565,93.90938568115234,19.145694732666016,0.00022717971296515316
150000,96.81936645507812,967.5484008789062,0.0489913709461689,0.1175740584731102,0.00236139097250998,1.3572345972061157,0.22132152318954468,96.81936645507812,19.629558563232422,0.00020863402460236102
180000,100.00001525878906,999.0,0.05154315009713173,0.024961382150650024,0.0021670085843652487,1.353874921798706,0.21129223704338074,100.00001525878906,19.92021942138672,0.00019138690549880266
210000,100.00001525878906,999.0,0.04945668205618858,0.01727917231619358,0.001972626429051161,1.3492467403411865,0.201262965798378,100.00001525878906,19.981876373291016,0.00017413977184332907
240000,97.74195098876953,976.774169921875,0.05188330262899399,0.12701129913330078,0.001779732177965343,1.3486051559448242,0.19131046533584595,97.74195098876953,20.008296966552734,0.00015702468226663768
270000,96.8613052368164,967.9677124023438,0.04620029404759407,0.013960612006485462,0.001588326063938439,1.341331124305725,0.1814347356557846,96.8613052368164,19.90264129638672,0.00014004162221681327
300000,96.80646514892578,967.4193725585938,0.05101313814520836,0.11191219091415405,0.0013936067698523402,1.339099407196045,0.17138807475566864,96.80646514892578,19.61194610595703,0.0001227645989274606
330000,99.80667877197266,997.433349609375,0.044676125049591064,0.18307775259017944,0.0011992806103080511,1.3355491161346436,0.1613616943359375,99.80667877197266,19.994197845458984,0.00010552244930295274
360000,100.00001525878906,999.0,0.05007374659180641,0.013543939217925072,0.0010051013668999076,1.33327317237854,0.15134289860725403,100.00001525878906,20.019672393798828,8.829333091853186e-05
390000,100.00001525878906,999.0,0.05236472189426422,0.011529948562383652,0.000810719036962837,1.3327313661575317,0.1413136124610901,100.00001525878906,20.001798629760742,7.104620453901589e-05
420000,96.9548568725586,968.9031982421875,0.04950716346502304,0.17041192948818207,0.0006161920609883964,1.331911563873291,0.13127686083316803,96.9548568725586,19.982511520385742,5.378623245633207e-05
450000,100.00001525878906,999.0,0.04540979117155075,0.017050331458449364,0.00042152032256126404,1.3294463157653809,0.12123265117406845,100.00001525878906,20.016101837158203,3.6513425584416837e-05
480000,100.00001525878906,999.0,0.0471724234521389,0.01041316520422697,0.00022713800717610866,1.328842043876648,0.11120337247848511,100.00001525878906,20.015247344970703,1.926629374793265e-05
