step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.200076699256897,22.0,0.09916368126869202,0.04915813356637955,0.0016899504698812962,1.4196844100952148,0.20005568861961365,1.200076699256897,0.1905732899904251,0.0004454986483324319
60000,2.259753465652466,32.61659240722656,0.10349723696708679,0.09380137175321579,0.0016045025549829006,1.3731242418289185,0.19496652483940125,2.259753465652466,0.476657509803772,0.00042283910443075
90000,12.304526329040527,137.2443389892578,0.10145951062440872,0.23619116842746735,0.0014898397494107485,1.3059141635894775,0.18813735246658325,12.304526329040527,1.2700891494750977,0.0003924321790691465
120000,96.2096939086914,962.51611328125,0.09605103731155396,0.05060872808098793,0.001372385653667152,1.2442173957824707,0.1811419278383255,96.2096939086914,3.9843480587005615,0.0003612850559875369
150000,100.00001525878906,999.0,0.09613960236310959,0.011359536089003086,0.0012834344524890184,1.2075095176696777,0.17584411799907684,100.00001525878906,5.643258094787598,0.00033769645961001515
180000,100.00001525878906,999.0,0.09594065696001053,0.008597025647759438,0.0011948513565585017,1.184314250946045,0.17056822776794434,100.00001525878906,7.187848091125488,0.0003142055356875062
210000,96.832275390625,967.6774291992188,0.098208487033844,0.006157385651022196,0.001076740794815123,1.1636708974838257,0.16353370249271393,96.832275390625,8.494436264038086,0.0002828843134921044
240000,91.4121322631836,914.1212158203125,0.08213341236114502,0.011006847023963928,0.000958432094193995,1.1682140827178955,0.1564873903989792,91.4121322631836,9.538326263427734,0.0002515105588827282
270000,88.82728576660156,888.6060791015625,0.08870373666286469,0.022771412506699562,0.000869091774802655,1.1821590662002563,0.1511663943529129,88.82728576660156,10.410593032836914,0.00022781880397815257
300000,93.83751678466797,938.0625,0.08367228507995605,0.01650952734053135,0.0007793450495228171,1.1872587203979492,0.1458211988210678,93.83751678466797,11.210798263549805,0.00020401927758939564
330000,88.48530578613281,885.1470336914062,0.08338117599487305,0.012955858372151852,0.0006610346608795226,1.1734358072280884,0.1387747824192047,88.48530578613281,11.765892028808594,0.00017264505731873214
360000,100.00001525878906,999.0,0.08509691804647446,0.02587997540831566,0.0005425887648016214,1.1700044870376587,0.13172030448913574,100.00001525878906,13.257758140563965,0.00014123492292128503
390000,96.94194793701172,968.774169921875,0.08183848112821579,0.011362827382981777,0.0004242592549417168,1.1584662199020386,0.12467274814844131,96.94194793701172,13.8362398147583,0.00010985565313603729
420000,100.00001525878906,999.0,0.07761245965957642,0.0038575311191380024,0.00033567624632269144,1.151664137840271,0.11939685791730881,100.00001525878906,14.604517936706543,8.636472921352834e-05
450000,96.84517669677734,967.8064575195312,0.08184027671813965,0.00499047851189971,0.0002470359322614968,1.1476250886917114,0.11411755532026291,96.84517669677734,15.03389835357666,6.285859853960574e-05
480000,100.00001525878906,999.0,0.08796507120132446,0.0017075765645131469,0.00012886796321254224,1.1472365856170654,0.10707962512969971,100.00001525878906,15.632305145263672,3.152216231683269e-05
