step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.234007716178894,22.35692024230957,0.10170810669660568,0.06992527097463608,0.0035802063066512346,1.415382742881775,0.19098758697509766,1.234007716178894,0.22149594128131866,0.0004679857229348272
60000,2.1936333179473877,31.948408126831055,0.10076954215765,0.11102433502674103,0.003398446599021554,1.370618224143982,0.18635541200637817,2.1936333179473877,0.4459313750267029,0.0004441605124156922
90000,9.854512214660645,112.0526351928711,0.10198108106851578,0.3271142244338989,0.003156036604195833,1.3082584142684937,0.18017752468585968,9.854512214660645,1.2726330757141113,0.00041238521225750446
120000,75.1725082397461,754.2999877929688,0.09890498965978622,0.15569472312927246,0.002905856119468808,1.2531603574752808,0.17380161583423615,75.1725082397461,3.9547553062438965,0.00037959133624099195
150000,96.83549499511719,967.7096557617188,0.0967460498213768,0.014542365446686745,0.0027170348912477493,1.2022173404693604,0.16898944973945618,96.83549499511719,6.232193946838379,0.000354840507498011
180000,97.65162658691406,975.8709716796875,0.08359289169311523,0.016118956729769707,0.002527504926547408,1.207329511642456,0.16415923833847046,97.65162658691406,7.985087871551514,0.0003299967502243817
210000,97.32582092285156,972.6129150390625,0.08655518293380737,0.01822163537144661,0.002274769823998213,1.190229892730713,0.157718226313591,97.32582092285156,9.443653106689453,0.00029686803463846445
240000,98.4100112915039,983.4666748046875,0.08897905796766281,0.013652747496962547,0.002024799818173051,1.1809511184692383,0.15134766697883606,98.4100112915039,10.730843544006348,0.0002641017490532249
270000,100.00001525878906,999.0,0.09670329093933105,0.006446008570492268,0.0017755015287548304,1.1708532571792603,0.14499424397945404,100.00001525878906,11.805449485778809,0.00023142351710703224
300000,96.832275390625,967.6774291992188,0.09755896776914597,0.0038968739099800587,0.0015872376970946789,1.1609952449798584,0.140196293592453,96.832275390625,12.797371864318848,0.00020674573897849768
330000,96.99678802490234,969.3225708007812,0.07385489344596863,0.025815915316343307,0.0013984644319862127,1.160787582397461,0.13538536429405212,96.99678802490234,13.659760475158691,0.00018200116755906492
360000,100.00001525878906,999.0,0.09771442413330078,0.0049246735870838165,0.0011471506441012025,1.1543080806732178,0.12898056209087372,100.00001525878906,14.476984977722168,0.00014905874559190124
390000,99.8333511352539,997.7000122070312,0.0876658707857132,0.012521856464445591,0.0008962760912254453,1.1540112495422363,0.12258696556091309,99.8333511352539,15.136507987976074,0.00011617391282925382
420000,100.00001525878906,999.0,0.0953812301158905,0.004916312638670206,0.0007081562071107328,1.149659276008606,0.11779268085956573,100.00001525878906,15.758474349975586,9.151500125881284e-05
450000,100.00001525878906,999.0,0.08723101764917374,0.007027619984000921,0.0005198923754505813,1.1525808572769165,0.1129947304725647,100.00001525878906,16.267086029052734,6.683721585432068e-05
480000,100.00001525878906,999.0,0.09659497439861298,0.002808684017509222,0.0002688738750293851,1.1474199295043945,0.10659746825695038,100.00001525878906,16.716718673706055,3.3933505619643256e-05
