step,Cumulative Reward,Episode Length,Policy Loss,Value Loss,Policy/Beta,Entropy,Policy/Epsilon,Policy/Extrinsic Reward,Policy/Extrinsic Value Estimate,Learning Rate
30000,1.32817804813385,23.27669906616211,0.07218215614557266,0.09336165338754654,0.0047403546050190926,1.4156640768051147,0.25300031900405884,1.32817804813385,0.02066935785114765,0.00030223457724787295
60000,3.871807813644409,48.81426239013672,0.07139094173908234,0.3436053991317749,0.0044997017830610275,1.358056902885437,0.24521654844284058,3.871807813644409,0.6161201596260071,0.0002868586452677846
90000,34.73780822753906,366.6341552734375,0.06929051131010056,0.941261351108551,0.004172259941697121,1.2921127080917358,0.2346256524324417,34.73780822753906,2.9254825115203857,0.00026593756047077477
120000,93.21251678466797,932.15625,0.0692768543958664,0.1618155986070633,0.0038388567045331,1.247624397277832,0.22384193539619446,93.21251678466797,7.46842098236084,0.0002446355647407472
150000,100.00001525878906,999.0,0.07042703777551651,0.04058844968676567,0.003589435014873743,1.2287449836730957,0.2157745510339737,100.00001525878906,10.518960952758789,0.00022869938402436674
180000,100.00001525878906,999.0,0.07122806459665298,0.02806098759174347,0.003340013325214386,1.214979648590088,0.20770716667175293,100.00001525878906,12.758574485778809,0.00021276320330798626
210000,98.44517517089844,983.8064575195312,0.07007066160440445,0.01612728275358677,0.003007451305165887,1.2066810131072998,0.19695065915584564,98.44517517089844,14.422700881958008,0.00019151494780089706
240000,97.26453399658203,972.3548583984375,0.06658558547496796,0.14461053907871246,0.0026786450762301683,1.212416172027588,0.1863156259059906,97.26453399658203,15.688051223754883,0.0001705066824797541
270000,96.76453399658203,967.3548583984375,0.07067204266786575,0.09984515607357025,0.002345138927921653,1.2135543823242188,0.17552858591079712,96.76453399658203,16.64717674255371,0.00014919812383595854
300000,97.37743377685547,973.1290283203125,0.06471002101898193,0.25285056233406067,0.0020936878863722086,1.2168902158737183,0.16739556193351746,97.37743377685547,17.378538131713867,0.00013313225645106286
330000,91.76876068115234,908.75,0.06974360346794128,0.12078031897544861,0.0018424566369503736,1.2184302806854248,0.15926964581012726,91.76876068115234,17.771013259887695,0.00011708045349223539
360000,88.58236694335938,895.5294189453125,0.06601208448410034,0.39910876750946045,0.0015091364039108157,1.235935091972351,0.1484886109828949,88.58236694335938,17.615894317626953,9.578376921126619e-05
390000,99.8333511352539,997.7000122070312,0.06848564743995667,0.17103075981140137,0.001173713244497776,1.2380280494689941,0.13763956725597382,99.8333511352539,18.620203018188477,7.435272709699348e-05
420000,100.00001525878906,999.0,0.06217827647924423,0.01879146136343479,0.0009242916130460799,1.2259682416915894,0.12957218289375305,100.00001525878906,18.95232391357422,5.8416539104655385e-05
450000,100.00001525878906,999.0,0.06894747912883759,0.006925451569259167,0.0006748700398020446,1.2262120246887207,0.12150479853153229,100.00001525878906,19.18902015686035,4.2480351112317294e-05
480000,100.00001525878906,999.0,0.06931965798139572,0.005269472952932119,0.0003423078451305628,1.2245570421218872,0.1107482835650444,100.00001525878906,19.37053680419922,2.1232101062196307e-05
